id,dep_delayed_15min
15076,0.07173482
15077,0.2637128
15078,0.62777984
15079,0.6323235
15080,0.018331045
15081,0.22130004
15082,0.01616874
15083,0.0906329
15084,0.17513476
15085,0.032950666
15086,0.112514116
15087,0.19837229
15088,0.080630794
15089,0.08029971
15090,0.25635195
15091,0.23789755
15092,0.12640056
15093,0.13145535
15094,0.22752568
15095,0.01563495
15096,0.5047306
15097,0.08834798
15098,0.37133303
15099,0.026983755
15100,0.27973765
15101,0.56308323
15102,0.27425757
15103,0.12256309
15104,0.2397021
15105,0.41891798
15106,0.124973856
15107,0.08436459
15108,0.2805108
15109,0.1914719
15110,0.17029946
15111,0.37824532
15112,0.1293622
15113,0.029323317
15114,0.50930804
15115,0.25584134
15116,0.019471072
15117,0.15087932
15118,0.13024226
15119,0.22507393
15120,0.13101508
15121,0.2436676
15122,0.202036
15123,0.40696406
15124,0.23244579
15125,0.03633122
15126,0.24759504
15127,0.2704072
15128,0.13683432
15129,0.05769668
15130,0.25870934
15131,0.20139939
15132,0.38578576
15133,0.23545034
15134,0.12479585
15135,0.20104124
15136,0.28843635
15137,0.14964265
15138,0.20104496
15139,0.2709256
15140,0.18769796
15141,0.016917555
15142,0.39541432
15143,0.24797426
15144,0.22130822
15145,0.26642814
15146,0.22493713
15147,0.17181268
15148,0.05798103
15149,0.49501643
15150,0.069666356
15151,0.19646525
15152,0.32705447
15153,0.026389085
15154,0.13389578
15155,0.30697805
15156,0.09027704
15157,0.13128112
15158,0.017558498
15159,0.43388
15160,0.16303968
15161,0.111745216
15162,0.29256955
15163,0.13668485
15164,0.2114015
15165,0.060437564
15166,0.30233613
15167,0.02448433
15168,0.06440091
15169,0.20203885
15170,0.02556155
15171,0.24486938
15172,0.2906106
15173,0.07325093
15174,0.0576502
15175,0.02804378
15176,0.6169315
15177,0.28626668
15178,0.0106794955
15179,0.23967281
15180,0.058607247
15181,0.025575705
15182,0.06197328
15183,0.22431137
15184,0.050639246
15185,0.58040625
15186,0.26916638
15187,0.21795462
15188,0.13258784
15189,0.2571167
15190,0.28367049
15191,0.26332143
15192,0.11196247
15193,0.29356372
15194,0.3850922
15195,0.19420691
15196,0.2737523
15197,0.29070508
15198,0.104320414
15199,0.15783222
15200,0.009154269
15201,0.1708451
15202,0.1691169
15203,0.018657735
15204,0.18476278
15205,0.15995516
15206,0.25600767
15207,0.08587569
15208,0.2966352
15209,0.20699663
15210,0.20331232
15211,0.1196307
15212,0.8969751
15213,0.09571527
15214,0.21391852
15215,0.4957093
15216,0.3408629
15217,0.093015976
15218,0.04276347
15219,0.35517636
15220,0.04497919
15221,0.27463472
15222,0.016271582
15223,0.19397216
15224,0.05514233
15225,0.04152056
15226,0.0500923
15227,0.22351664
15228,0.15686548
15229,0.20860803
15230,0.5138825
15231,0.10101148
15232,0.30694407
15233,0.107674725
15234,0.042337254
15235,0.1831203
15236,0.2587633
15237,0.02206298
15238,0.19875252
15239,0.14771968
15240,0.2915598
15241,0.15835541
15242,0.10400798
15243,0.024100268
15244,0.37575012
15245,0.3525575
15246,0.2891564
15247,0.058911424
15248,0.2267407
15249,0.20013818
15250,0.12653153
15251,0.07626159
15252,0.20141122
15253,0.0073194657
15254,0.08096828
15255,0.31569538
15256,0.2058601
15257,0.13078487
15258,0.060854
15259,0.010876596
15260,0.10432839
15261,0.36252606
15262,0.3786117
15263,0.086200945
15264,0.15686296
15265,0.16266952
15266,0.37283176
15267,0.0058940463
15268,0.36427382
15269,0.011095539
15270,0.18650556
15271,0.103104234
15272,0.3321342
15273,0.06318113
15274,0.118805565
15275,0.02927617
15276,0.071484864
15277,0.093066216
15278,0.09417577
15279,0.21139644
15280,0.43801108
15281,0.14654402
15282,0.10480983
15283,0.24757963
15284,0.0667234
15285,0.26121822
15286,0.45802197
15287,0.31697866
15288,0.11484606
15289,0.4872225
15290,0.09654619
15291,0.27305216
15292,0.39984336
15293,0.42844465
15294,0.057344783
15295,0.16665743
15296,0.26633632
15297,0.0056613814
15298,0.01788698
15299,0.12004519
15300,0.051437587
15301,0.07236473
15302,0.054975864
15303,0.2252184
15304,0.2636476
15305,0.07165847
15306,0.37794724
15307,0.020695755
15308,0.21685478
15309,0.24474421
15310,0.092916705
15311,0.055760946
15312,0.057190116
15313,0.071290664
15314,0.17795058
15315,0.029808108
15316,0.12661552
15317,0.04658353
15318,0.017573375
15319,0.23826854
15320,0.40509075
15321,0.14959134
15322,0.02461879
15323,0.22497208
15324,0.12767798
15325,0.12214255
15326,0.12392044
15327,0.0107662035
15328,0.12106202
15329,0.2881389
15330,0.21976653
15331,0.15832044
15332,0.20582932
15333,0.16019402
15334,0.11179597
15335,0.28253773
15336,0.20956683
15337,0.10788276
15338,0.14424431
15339,0.22303613
15340,0.23205982
15341,0.17978826
15342,0.16218981
15343,0.013287629
15344,0.33264717
15345,0.10075465
15346,0.05788031
15347,0.3454486
15348,0.027704658
15349,0.14374137
15350,0.15963821
15351,0.16030768
15352,0.6733552
15353,0.13356405
15354,0.22387096
15355,0.07330301
15356,0.2828339
15357,0.43850318
15358,0.17152415
15359,0.06080276
15360,0.29017246
15361,0.501654
15362,0.033009615
15363,0.11030434
15364,0.18176514
15365,0.055389624
15366,0.09442
15367,0.03802773
15368,0.86095035
15369,0.15753666
15370,0.13385274
15371,0.012282134
15372,0.2361463
15373,0.102942966
15374,0.03387634
15375,0.14683346
15376,0.34643033
15377,0.025075331
15378,0.09619371
15379,0.02677164
15380,0.2548884
15381,0.05523675
15382,0.21915582
15383,0.44400606
15384,0.06623699
15385,0.07576782
15386,0.07738757
15387,0.14963606
15388,0.37435785
15389,0.3187166
15390,0.11399735
15391,0.3959119
15392,0.029417546
15393,0.1162609
15394,0.0573028
15395,0.18894334
15396,0.16697942
15397,0.09950678
15398,0.0068784202
15399,0.10367527
15400,0.1334158
15401,0.011571024
15402,0.09232087
15403,0.1695634
15404,0.10497312
15405,0.116165906
15406,0.088226266
15407,0.5343115
15408,0.22058617
15409,0.1387906
15410,0.13323168
15411,0.22279358
15412,0.39076045
15413,0.20019269
15414,0.06140554
15415,0.021518938
15416,0.1032328
15417,0.12212758
15418,0.13742654
15419,0.13284113
15420,0.12098165
15421,0.15023845
15422,0.22377254
15423,0.25666115
15424,0.3186833
15425,0.29453823
15426,0.28842202
15427,0.19419865
15428,0.32970595
15429,0.050335817
15430,0.20203449
15431,0.21719915
15432,0.15543646
15433,0.19683734
15434,0.16299994
15435,0.03678857
15436,0.23286754
15437,0.014884835
15438,0.06349624
15439,0.10586648
15440,0.18922676
15441,0.30481374
15442,0.07651611
15443,0.125135
15444,0.16134767
15445,0.118815176
15446,0.17842285
15447,0.16284852
15448,0.12766623
15449,0.206104
15450,0.7394731
15451,0.028714025
15452,0.106499895
15453,0.12101935
15454,0.09555921
15455,0.038341828
15456,0.198413
15457,0.1396979
15458,0.015444132
15459,0.17642196
15460,0.14959592
15461,0.29765168
15462,0.20868114
15463,0.22343563
15464,0.15068874
15465,0.29530567
15466,0.22829576
15467,0.14180158
15468,0.19145517
15469,0.23543541
15470,0.033318374
15471,0.094734624
15472,0.12179423
15473,0.19231422
15474,0.08348421
15475,0.28142548
15476,0.25160435
15477,0.21126561
15478,0.3055725
15479,0.5288769
15480,0.26339677
15481,0.098093376
15482,0.0929404
15483,0.25295016
15484,0.29279867
15485,0.14162207
15486,0.05961265
15487,0.101073325
15488,0.015536374
15489,0.19935703
15490,0.18951844
15491,0.2579548
15492,0.25760224
15493,0.10830506
15494,0.22674407
15495,0.06404345
15496,0.24964413
15497,0.10043031
15498,0.068897024
15499,0.34846497
15500,0.24699412
15501,0.024218138
15502,0.15542652
15503,0.28867704
15504,0.26033315
15505,0.41576168
15506,0.6444275
15507,0.022297788
15508,0.15153474
15509,0.03422064
15510,0.2045212
15511,0.20701927
15512,0.14485116
15513,0.09791473
15514,0.16118552
15515,0.15859738
15516,0.2835619
15517,0.37276202
15518,0.20669243
15519,0.3686729
15520,0.014901925
15521,0.1847744
15522,0.1155459
15523,0.30430812
15524,0.059125934
15525,0.08938068
15526,0.17965862
15527,0.17292678
15528,0.2650003
15529,0.14774947
15530,0.11577512
15531,0.363781
15532,0.44255757
15533,0.39456403
15534,0.17631675
15535,0.09776449
15536,0.2245613
15537,0.032771878
15538,0.22898939
15539,0.34745032
15540,0.106916405
15541,0.41064844
15542,0.027192786
15543,0.1684398
15544,0.083067104
15545,0.29489473
15546,0.13543926
15547,0.11285753
15548,0.018225292
15549,0.017698515
15550,0.2788737
15551,0.06815501
15552,0.17126715
15553,0.0160179
15554,0.2752628
15555,0.1941503
15556,0.094797276
15557,0.20850176
15558,0.05961543
15559,0.39350295
15560,0.13509047
15561,0.18809381
15562,0.04328759
15563,0.051721033
15564,0.1908656
15565,0.21236573
15566,0.3127791
15567,0.11252839
15568,0.06544157
15569,0.13341273
15570,0.10432634
15571,0.1649378
15572,0.019800974
15573,0.16724928
15574,0.193789
15575,0.18271293
15576,0.060368683
15577,0.08964711
15578,0.14890718
15579,0.10544613
15580,0.006089311
15581,0.12693991
15582,0.4152624
15583,0.38464573
15584,0.74906117
15585,0.1967281
15586,0.27937514
15587,0.14904541
15588,0.22433512
15589,0.018237408
15590,0.51918733
15591,0.123621196
15592,0.1498275
15593,0.11851008
15594,0.19398785
15595,0.044464312
15596,0.24883506
15597,0.23729329
15598,0.23425762
15599,0.21870078
15600,0.24027468
15601,0.16865335
15602,0.40739244
15603,0.17178324
15604,0.37153304
15605,0.1437986
15606,0.4969761
15607,0.21623991
15608,0.253983
15609,0.1926318
15610,0.36451763
15611,0.056284703
15612,0.2649873
15613,0.19912912
15614,0.24490084
15615,0.086768106
15616,0.11684245
15617,0.10675082
15618,0.14586233
15619,0.082265556
15620,0.2720603
15621,0.25080934
15622,0.20295656
15623,0.08218051
15624,0.1398857
15625,0.007393661
15626,0.10416339
15627,0.120955296
15628,0.029841717
15629,0.37396833
15630,0.05017041
15631,0.16837257
15632,0.16602638
15633,0.458491
15634,0.1570819
15635,0.12860689
15636,0.47454876
15637,0.19487809
15638,0.16471747
15639,0.020567853
15640,0.19108607
15641,0.2320302
15642,0.26289505
15643,0.18573916
15644,0.06802435
15645,0.13091663
15646,0.17045148
15647,0.024308965
15648,0.2528268
15649,0.23652719
15650,0.09081422
15651,0.03206318
15652,0.28228605
15653,0.14948669
15654,0.10459116
15655,0.24889737
15656,0.18805428
15657,0.073902875
15658,0.08007329
15659,0.22473
15660,0.07743852
15661,0.2679335
15662,0.19648169
15663,0.2675074
15664,0.17516991
15665,0.067719914
15666,0.07118026
15667,0.021365868
15668,0.10484885
15669,0.2238133
15670,0.24222936
15671,0.17559817
15672,0.16371386
15673,0.26664266
15674,0.0063256216
15675,0.3053369
15676,0.1363539
15677,0.022833437
15678,0.120315105
15679,0.18512118
15680,0.11517576
15681,0.07911335
15682,0.16215852
15683,0.23168053
15684,0.24496526
15685,0.091650955
15686,0.19429463
15687,0.20516711
15688,0.16437651
15689,0.18751837
15690,0.2886762
15691,0.32717922
15692,0.33798993
15693,0.117217444
15694,0.2866021
15695,0.21761967
15696,0.21534532
15697,0.40114525
15698,0.4429682
15699,0.16383098
15700,0.24556977
15701,0.17024271
15702,0.089184046
15703,0.20051517
15704,0.098337874
15705,0.08353485
15706,0.16123676
15707,0.1877988
15708,0.3194054
15709,0.14081603
15710,0.10853818
15711,0.26552448
15712,0.0141728725
15713,0.16581115
15714,0.406069
15715,0.29055408
15716,0.10174176
15717,0.1401839
15718,0.15262598
15719,0.10110409
15720,0.17595956
15721,0.15538181
15722,0.18127234
15723,0.16107659
15724,0.36106858
15725,0.4162734
15726,0.026822243
15727,0.25703496
15728,0.15125874
15729,0.3549472
15730,0.23613535
15731,0.20097338
15732,0.02440045
15733,0.12643193
15734,0.026372978
15735,0.23218371
15736,0.014599979
15737,0.33619735
15738,0.21399334
15739,0.12478946
15740,0.16011849
15741,0.24473776
15742,0.3203296
15743,0.3117548
15744,0.033674996
15745,0.41341308
15746,0.22318067
15747,0.095278695
15748,0.2584733
15749,0.22303762
15750,0.1756208
15751,0.10523123
15752,0.16128606
15753,0.106822394
15754,0.315806
15755,0.11709853
15756,0.16554342
15757,0.17017323
15758,0.15454413
15759,0.05524323
15760,0.073903754
15761,0.0885602
15762,0.30027312
15763,0.1409177
15764,0.15624225
15765,0.18038769
15766,0.27526924
15767,0.13622707
15768,0.11387801
15769,0.28507492
15770,0.17446722
15771,0.27841306
15772,0.23390438
15773,0.43423656
15774,0.12722875
15775,0.12100694
15776,0.33796218
15777,0.15076081
15778,0.1767594
15779,0.018055454
15780,0.28808796
15781,0.4555753
15782,0.19172692
15783,0.20521423
15784,0.30629206
15785,0.054732833
15786,0.041465662
15787,0.1334396
15788,0.1393712
15789,0.25947836
15790,0.5225001
15791,0.08946155
15792,0.29219738
15793,0.3120644
15794,0.0147357145
15795,0.2805327
15796,0.257121
15797,0.27923283
15798,0.22563376
15799,0.1795278
15800,0.35360128
15801,0.017179301
15802,0.11070108
15803,0.061665807
15804,0.043603584
15805,0.006692515
15806,0.5197569
15807,0.07626901
15808,0.20850387
15809,0.05156605
15810,0.12552865
15811,0.042869646
15812,0.33904588
15813,0.10484141
15814,0.0076616574
15815,0.23104917
15816,0.1742861
15817,0.50577843
15818,0.017565902
15819,0.43662676
15820,0.22217622
15821,0.18946841
15822,0.14227974
15823,0.115875445
15824,0.06367269
15825,0.19027528
15826,0.21467848
15827,0.11758924
15828,0.023531104
15829,0.18520662
15830,0.13254261
15831,0.15116468
15832,0.22406729
15833,0.12156581
15834,0.12479923
15835,0.048654925
15836,0.11359686
15837,0.10670948
15838,0.09889705
15839,0.35322958
15840,0.4319811
15841,0.6185388
15842,0.18854249
15843,0.31850687
15844,0.19314745
15845,0.14423366
15846,0.029462373
15847,0.31411552
15848,0.060521815
15849,0.23515593
15850,0.31831077
15851,0.04224245
15852,0.21132994
15853,0.19709104
15854,0.32705152
15855,0.4183592
15856,0.14542963
15857,0.102310665
15858,0.16247776
15859,0.3609464
15860,0.05320918
15861,0.11532535
15862,0.17829703
15863,0.28554854
15864,0.18565291
15865,0.2926402
15866,0.03211322
15867,0.081702955
15868,0.1131672
15869,0.2579223
15870,0.10174651
15871,0.2471011
15872,0.11530086
15873,0.21050817
15874,0.028569099
15875,0.03303858
15876,0.12970817
15877,0.32923916
15878,0.26603863
15879,0.082161106
15880,0.12474172
15881,0.26214492
15882,0.030524673
15883,0.14404185
15884,0.18337992
15885,0.12131097
15886,0.4914908
15887,0.055388898
15888,0.34317353
15889,0.011610339
15890,0.40321988
15891,0.07300548
15892,0.28486443
15893,0.21202792
15894,0.2577997
15895,0.10765263
15896,0.016654892
15897,0.4785864
15898,0.3806979
15899,0.16581413
15900,0.18737167
15901,0.5703678
15902,0.10820579
15903,0.0466031
15904,0.18776624
15905,0.28766394
15906,0.0774226
15907,0.1877971
15908,0.041062612
15909,0.28761366
15910,0.36681637
15911,0.3500284
15912,0.083882265
15913,0.24401195
15914,0.503783
15915,0.2949305
15916,0.011754301
15917,0.26392508
15918,0.048714776
15919,0.20801742
15920,0.05296168
15921,0.25610718
15922,0.18933727
15923,0.27064985
15924,0.09941807
15925,0.1105615
15926,0.11190901
15927,0.21219343
15928,0.2923498
15929,0.25396267
15930,0.113470584
15931,0.3571903
15932,0.20794332
15933,0.019178348
15934,0.26804233
15935,0.16177973
15936,0.20993686
15937,0.14627056
15938,0.5553828
15939,0.30881283
15940,0.42122608
15941,0.1470184
15942,0.0942356
15943,0.21825214
15944,0.030108774
15945,0.008457155
15946,0.16142605
15947,0.10998538
15948,0.3922598
15949,0.24039537
15950,0.09982898
15951,0.2139511
15952,0.117018566
15953,0.1243001
15954,0.33126223
15955,0.14342293
15956,0.04410648
15957,0.14982961
15958,0.17555514
15959,0.116763875
15960,0.23292889
15961,0.16271085
15962,0.19610737
15963,0.007259829
15964,0.21469685
15965,0.1676117
15966,0.18549307
15967,0.018655317
15968,0.22881001
15969,0.3153623
15970,0.450887
15971,0.22288825
15972,0.20832595
15973,0.25281227
15974,0.018778658
15975,0.3402588
15976,0.1081345
15977,0.112455525
15978,0.126771
15979,0.012346516
15980,0.11155047
15981,0.014247323
15982,0.017796703
15983,0.19832437
15984,0.06532474
15985,0.14772692
15986,0.29395005
15987,0.3172058
15988,0.4084838
15989,0.14657088
15990,0.10350718
15991,0.16684982
15992,0.012745987
15993,0.29018345
15994,0.25721085
15995,0.11290962
15996,0.22221695
15997,0.14753461
15998,0.1701035
15999,0.41604802
16000,0.05602202
16001,0.22406451
16002,0.033144835
16003,0.20080404
16004,0.08402044
16005,0.07428746
16006,0.010962493
16007,0.23011124
16008,0.08989456
16009,0.26982728
16010,0.121070206
16011,0.19493318
16012,0.2876311
16013,0.24333887
16014,0.38505897
16015,0.3041799
16016,0.10780172
16017,0.09855507
16018,0.17266853
16019,0.1339013
16020,0.11190283
16021,0.13032444
16022,0.35565105
16023,0.20191704
16024,0.27515632
16025,0.29140136
16026,0.037740223
16027,0.15340324
16028,0.49724212
16029,0.18609123
16030,0.19357574
16031,0.14957085
16032,0.020332126
16033,0.21740201
16034,0.29613242
16035,0.3876754
16036,0.1531884
16037,0.261521
16038,0.3493023
16039,0.23645398
16040,0.39852014
16041,0.02358826
16042,0.15699442
16043,0.020546036
16044,0.05555947
16045,0.08643978
16046,0.02122707
16047,0.33476135
16048,0.2244045
16049,0.20411396
16050,0.14023685
16051,0.110744886
16052,0.20798667
16053,0.45303792
16054,0.39669833
16055,0.1893477
16056,0.04152569
16057,0.16450569
16058,0.42632344
16059,0.36956948
16060,0.25790304
16061,0.2342245
16062,0.22196838
16063,0.18098126
16064,0.096855104
16065,0.032764032
16066,0.14172511
16067,0.3231588
16068,0.23582573
16069,0.16497478
16070,0.42908964
16071,0.2485484
16072,0.16275245
16073,0.07511651
16074,0.048190698
16075,0.30146757
16076,0.19158214
16077,0.1565716
16078,0.17029043
16079,0.13936393
16080,0.20629045
16081,0.19558771
16082,0.1026601
16083,0.026403502
16084,0.21622513
16085,0.18272957
16086,0.29130378
16087,0.20879504
16088,0.18991254
16089,0.05929128
16090,0.20039901
16091,0.039794467
16092,0.6630099
16093,0.014529911
16094,0.21696931
16095,0.2893278
16096,0.4077492
16097,0.20595127
16098,0.41748866
16099,0.23479904
16100,0.016945833
16101,0.41167915
16102,0.19983086
16103,0.07840995
16104,0.14759077
16105,0.19068703
16106,0.23068307
16107,0.1292743
16108,0.3958681
16109,0.3420884
16110,0.18456574
16111,0.31645906
16112,0.5570044
16113,0.433172
16114,0.4130906
16115,0.2742145
16116,0.23443528
16117,0.024642793
16118,0.05575719
16119,0.06792244
16120,0.2161939
16121,0.034603767
16122,0.12619399
16123,0.114400774
16124,0.31790257
16125,0.23785
16126,0.19377302
16127,0.2732465
16128,0.104314394
16129,0.14741151
16130,0.10783156
16131,0.2702612
16132,0.2900185
16133,0.15194504
16134,0.25010592
16135,0.11039659
16136,0.11735974
16137,0.17659256
16138,0.021540472
16139,0.10790882
16140,0.309384
16141,0.31889862
16142,0.15152027
16143,0.24376138
16144,0.30082572
16145,0.16559713
16146,0.07370641
16147,0.61481166
16148,0.1998357
16149,0.07051411
16150,0.03288535
16151,0.4858645
16152,0.024318444
16153,0.0437632
16154,0.15304886
16155,0.16234335
16156,0.33581433
16157,0.2924371
16158,0.16190617
16159,0.24122392
16160,0.06417909
16161,0.15063128
16162,0.13217512
16163,0.02999302
16164,0.17445146
16165,0.23152745
16166,0.20154648
16167,0.20176148
16168,0.21364895
16169,0.15384473
16170,0.17810518
16171,0.17816624
16172,0.12813064
16173,0.101366624
16174,0.012790923
16175,0.6545981
16176,0.1402677
16177,0.2217292
16178,0.23428977
16179,0.004712582
16180,0.12599951
16181,0.52140725
16182,0.26071063
16183,0.23454319
16184,0.14162003
16185,0.18290223
16186,0.007156105
16187,0.16910374
16188,0.122003
16189,0.3775535
16190,0.13886823
16191,0.19944066
16192,0.06430652
16193,0.32493854
16194,0.15192005
16195,0.03539692
16196,0.057701334
16197,0.09408099
16198,0.4281192
16199,0.018439809
16200,0.18139039
16201,0.22832899
16202,0.31485525
16203,0.39271623
16204,0.210565
16205,0.15671113
16206,0.22699565
16207,0.14862269
16208,0.18774895
16209,0.50852704
16210,0.25374174
16211,0.29650772
16212,0.5041686
16213,0.15262777
16214,0.16000563
16215,0.03797243
16216,0.12393025
16217,0.14592223
16218,0.15494218
16219,0.3613697
16220,0.26253986
16221,0.11750552
16222,0.13545223
16223,0.49935675
16224,0.6705707
16225,0.23526332
16226,0.21031375
16227,0.006297462
16228,0.2581251
16229,0.43241352
16230,0.12455805
16231,0.22108918
16232,0.5690431
16233,0.20655377
16234,0.15192774
16235,0.17753533
16236,0.20596108
16237,0.13604885
16238,0.46100664
16239,0.12999088
16240,0.39965454
16241,0.032703273
16242,0.38341704
16243,0.5191093
16244,0.25063577
16245,0.31710047
16246,0.11577017
16247,0.102778606
16248,0.22633795
16249,0.022027923
16250,0.16753815
16251,0.3395326
16252,0.14345749
16253,0.30302647
16254,0.1355464
16255,0.23792377
16256,0.21170442
16257,0.16633715
16258,0.017496832
16259,0.21067362
16260,0.021752747
16261,0.23226121
16262,0.09838651
16263,0.34840128
16264,0.17245626
16265,0.12606685
16266,0.058571223
16267,0.058928158
16268,0.1389811
16269,0.047932595
16270,0.16144142
16271,0.2623183
16272,0.098813325
16273,0.19103062
16274,0.4287938
16275,0.08466846
16276,0.11765448
16277,0.0897474
16278,0.30856293
16279,0.09997751
16280,0.24363095
16281,0.23187421
16282,0.14880717
16283,0.27407178
16284,0.13146323
16285,0.1088035
16286,0.36883807
16287,0.20441897
16288,0.28304663
16289,0.04093442
16290,0.12691058
16291,0.25803
16292,0.13743825
16293,0.58560485
16294,0.08968207
16295,0.111212455
16296,0.2780037
16297,0.16390783
16298,0.15111436
16299,0.2334682
16300,0.11923788
16301,0.25297466
16302,0.09947226
16303,0.16365948
16304,0.012341859
16305,0.26592892
16306,0.38940516
16307,0.23727532
16308,0.26728153
16309,0.15275113
16310,0.4228254
16311,0.1951871
16312,0.25627035
16313,0.25695932
16314,0.07424826
16315,0.13422045
16316,0.38110584
16317,0.36332393
16318,0.12287959
16319,0.076009214
16320,0.16764319
16321,0.32180578
16322,0.30710283
16323,0.1523228
16324,0.15696624
16325,0.2987273
16326,0.121915706
16327,0.15206821
16328,0.03719282
16329,0.21109016
16330,0.10149333
16331,0.33524886
16332,0.57269484
16333,0.42145127
16334,0.07488932
16335,0.10551778
16336,0.18626484
16337,0.10884034
16338,0.05001134
16339,0.43106577
16340,0.12460201
16341,0.124504745
16342,0.121449836
16343,0.23738065
16344,0.07792886
16345,0.3352912
16346,0.0814545
16347,0.18285091
16348,0.018744532
16349,0.25439113
16350,0.068340726
16351,0.30503476
16352,0.060884755
16353,0.26270598
16354,0.10348507
16355,0.04664611
16356,0.52409303
16357,0.051999766
16358,0.32954827
16359,0.3176746
16360,0.19565776
16361,0.44973767
16362,0.22396196
16363,0.36545795
16364,0.29503503
16365,0.09665694
16366,0.060115878
16367,0.3251105
16368,0.073836744
16369,0.38771063
16370,0.29099125
16371,0.25439987
16372,0.064852595
16373,0.22327296
16374,0.15558699
16375,0.4622813
16376,0.47079116
16377,0.28703037
16378,0.38515136
16379,0.082282946
16380,0.21332732
16381,0.18942347
16382,0.5470963
16383,0.04019984
16384,0.2219682
16385,0.22395502
16386,0.060613718
16387,0.30503535
16388,0.07968383
16389,0.13234708
16390,0.18401536
16391,0.17745891
16392,0.2959187
16393,0.09952655
16394,0.31429216
16395,0.2565337
16396,0.2645861
16397,0.12840588
16398,0.10678157
16399,0.40927586
16400,0.23079723
16401,0.013404107
16402,0.09176646
16403,0.062148266
16404,0.41286317
16405,0.10922885
16406,0.006540832
16407,0.084424786
16408,0.23503253
16409,0.094269104
16410,0.4261772
16411,0.18165894
16412,0.1488956
16413,0.10330603
16414,0.2684142
16415,0.009324181
16416,0.18032792
16417,0.25808468
16418,0.10377982
16419,0.25147802
16420,0.11311619
16421,0.12105025
16422,0.11012301
16423,0.06095917
16424,0.025411597
16425,0.18276267
16426,0.31314632
16427,0.42032418
16428,0.11426862
16429,0.15095368
16430,0.053884577
16431,0.045238137
16432,0.24463333
16433,0.06170934
16434,0.07638237
16435,0.012943535
16436,0.31330934
16437,0.14204401
16438,0.16485496
16439,0.16001964
16440,0.32322633
16441,0.11631098
16442,0.17998335
16443,0.2932891
16444,0.32304615
16445,0.14169845
16446,0.26129794
16447,0.19209419
16448,0.29200155
16449,0.32772836
16450,0.62171453
16451,0.40224528
16452,0.13985762
16453,0.029540751
16454,0.10695258
16455,0.11903438
16456,0.23773131
16457,0.15462291
16458,0.034103125
16459,0.1829113
16460,0.2789071
16461,0.65366495
16462,0.14862844
16463,0.37309578
16464,0.11154793
16465,0.24036174
16466,0.10898208
16467,0.040014185
16468,0.5547675
16469,0.28105584
16470,0.2776334
16471,0.31509945
16472,0.072911926
16473,0.5769394
16474,0.1828114
16475,0.22014718
16476,0.15873104
16477,0.09308054
16478,0.10365103
16479,0.13977924
16480,0.24818596
16481,0.0819081
16482,0.09841031
16483,0.070777036
16484,0.055894963
16485,0.062438108
16486,0.18436107
16487,0.03676015
16488,0.1299819
16489,0.10081437
16490,0.061424203
16491,0.25707215
16492,0.014747523
16493,0.36658388
16494,0.014460392
16495,0.18828283
16496,0.20253299
16497,0.8871219
16498,0.25589457
16499,0.18721798
16500,0.15680315
16501,0.13551643
16502,0.037613615
16503,0.14316274
16504,0.26439667
16505,0.18695398
16506,0.10546304
16507,0.19646235
16508,0.027652368
16509,0.13129297
16510,0.6142716
16511,0.07705599
16512,0.048563663
16513,0.30845577
16514,0.17773347
16515,0.05712907
16516,0.24716721
16517,0.31018972
16518,0.24249424
16519,0.12944756
16520,0.25513375
16521,0.045596268
16522,0.071245424
16523,0.20562495
16524,0.24436063
16525,0.2277582
16526,0.3636157
16527,0.24784239
16528,0.16337995
16529,0.39310575
16530,0.040183626
16531,0.015878411
16532,0.15019438
16533,0.28385705
16534,0.19456467
16535,0.04492084
16536,0.17922817
16537,0.08892624
16538,0.08224706
16539,0.24102342
16540,0.24146177
16541,0.027365737
16542,0.40541738
16543,0.479309
16544,0.18482979
16545,0.2131135
16546,0.07289222
16547,0.15406264
16548,0.04162475
16549,0.102007136
16550,0.18805979
16551,0.24801898
16552,0.094910614
16553,0.112971656
16554,0.13160263
16555,0.050037332
16556,0.20918596
16557,0.24419829
16558,0.37678877
16559,0.3438417
16560,0.31046745
16561,0.13051695
16562,0.54417753
16563,0.023274882
16564,0.122572474
16565,0.14090396
16566,0.07307681
16567,0.17108934
16568,0.101403326
16569,0.33563003
16570,0.14627285
16571,0.18170713
16572,0.22272108
16573,0.18958029
16574,0.19195303
16575,0.24161711
16576,0.07892766
16577,0.24081983
16578,0.07037639
16579,0.21388964
16580,0.34083816
16581,0.10393235
16582,0.41152495
16583,0.19334175
16584,0.2633722
16585,0.343293
16586,0.11485989
16587,0.17544095
16588,0.11482935
16589,0.23169793
16590,0.32607952
16591,0.23573878
16592,0.18820703
16593,0.023594065
16594,0.16324109
16595,0.09265933
16596,0.20379765
16597,0.107865535
16598,0.13457987
16599,0.2602541
16600,0.44558737
16601,0.14197639
16602,0.13507728
16603,0.17306195
16604,0.022090564
16605,0.088447765
16606,0.1521865
16607,0.02265764
16608,0.16576144
16609,0.2774593
16610,0.3923413
16611,0.013756403
16612,0.08287887
16613,0.1313269
16614,0.20699017
16615,0.39079323
16616,0.18775296
16617,0.23467715
16618,0.0664233
16619,0.09314179
16620,0.020345984
16621,0.047787357
16622,0.2727385
16623,0.28698987
16624,0.18519904
16625,0.14110768
16626,0.023514014
16627,0.02166419
16628,0.3664445
16629,0.07872647
16630,0.46324924
16631,0.28806496
